price,bedrooms,bathrooms,toilets,parking_space,state,town,price_log,house_category,price_per_bedroom,total_faclities
125000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.643824303266577,Detached Duplex,31250000.0,16.0
210000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.162618093443648,Detached Duplex,52500000.0,17.0
350000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.673443715304877,Terraced Duplex,87500000.0,16.0
300000000.0,5.0,5.0,6.0,6.0,Lagos,Lekki,19.519293035953808,Detached Duplex,60000000.0,22.0
50000000.0,1.0,1.0,2.0,1.0,Lagos,Lekki,17.72753358339242,standard house,50000000.0,5.0
215000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,19.186148590743098,Terraced Duplex,71666666.66666667,12.0
380000000.0,5.0,5.0,5.0,8.0,Lagos,Lekki,19.755681813316283,Detached Duplex,76000000.0,23.0
250000000.0,5.0,5.0,6.0,2.0,Lagos,Lekki,19.33697147982652,Detached Duplex,50000000.0,18.0
165000000.0,3.0,3.0,4.0,3.0,Lagos,Lekki,18.92145603792546,standard house,55000000.0,13.0
240000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.29614948547293,Detached Duplex,60000000.0,16.0
82000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.22222981742365,Apartment Flat,41000000.0,9.0
50000000.0,1.0,1.0,2.0,2.0,Lagos,Lekki,17.72753358339242,Apartment Flat,50000000.0,6.0
160000000.0,2.0,2.0,3.0,1.0,Lagos,Lekki,18.8906843794481,Apartment Flat,80000000.0,8.0
240000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,19.29614948547293,Terraced Duplex,80000000.0,12.0
200000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.11382792951231,Terraced Duplex,50000000.0,17.0
145000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.7922443072814,Detached Duplex,36250000.0,15.0
345000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.659054977894186,Terraced Duplex,86250000.0,15.0
120000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.603002309079653,Terraced Duplex,30000000.0,15.0
390000000.0,5.0,5.0,6.0,2.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,18.0
230000000.0,5.0,4.0,6.0,2.0,Lagos,Lekki,19.253589871235295,Detached Duplex,46000000.0,17.0
170000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,18.951309000896888,Block of Flats,85000000.0,10.0
350000000.0,3.0,3.0,4.0,3.0,Lagos,Lekki,19.673443715304877,Block of Flats,116666666.66666667,13.0
90000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.31532023940565,Apartment Flat,45000000.0,9.0
360000000.0,5.0,5.0,5.0,4.0,Lagos,Lekki,19.701614592192207,Detached Duplex,72000000.0,19.0
130000000.0,4.0,4.0,4.0,3.0,Lagos,Lekki,18.683045016112164,Detached Duplex,32500000.0,15.0
180000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.00846741441004,standard house,45000000.0,17.0
250000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.33697147982652,Detached Duplex,62500000.0,17.0
170000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.951309000896888,Detached Duplex,42500000.0,17.0
300000000.0,5.0,4.0,5.0,3.0,Lagos,Lekki,19.519293035953808,Detached Duplex,60000000.0,17.0
350000000.0,3.0,3.0,4.0,5.0,Lagos,Lekki,19.673443715304877,Apartment Flat,116666666.66666667,15.0
125000000.0,2.0,3.0,2.0,1.0,Lagos,Lekki,18.643824303266577,Apartment Flat,62500000.0,8.0
385000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.76875389484946,Detached Duplex,77000000.0,20.0
245000000.0,2.0,2.0,3.0,1.0,Lagos,Lekki,19.316768772590635,Apartment Flat,122500000.0,8.0
130000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.683045016112164,Terraced Duplex,32500000.0,16.0
250000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,19.33697147982652,Apartment Flat,83333333.33333333,12.0
260000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.376192192825954,Terraced Duplex,65000000.0,15.0
175000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.980296537602072,Terraced Duplex,43750000.0,15.0
190000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.06253463538792,Apartment Flat,95000000.0,9.0
167000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.933504376369054,Terraced Duplex,83500000.0,9.0
130000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,18.683045016112164,Apartment Flat,43333333.333333336,12.0
170000000.0,2.0,2.0,2.0,1.0,Lagos,Lekki,18.951309000896888,Apartment Flat,85000000.0,7.0
160000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,18.8906843794481,Detached Duplex,32000000.0,20.0
75000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.132998684833918,Apartment Flat,37500000.0,9.0
75000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.132998684833918,Apartment Flat,37500000.0,9.0
200000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.11382792951231,Detached Duplex,40000000.0,20.0
210000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.162618093443648,Detached Duplex,52500000.0,17.0
280000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.450300164704952,Detached Duplex,56000000.0,20.0
80000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.197537205138154,Terraced Duplex,20000000.0,17.0
85000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.258161826219297,Apartment Flat,42500000.0,9.0
125000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.643824303266577,Apartment Flat,62500000.0,9.0
120000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.603002309079653,Terraced Duplex,30000000.0,16.0
75000000.0,2.0,2.0,3.0,4.0,Lagos,Lekki,18.132998684833918,Apartment Flat,37500000.0,11.0
90000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.31532023940565,Apartment Flat,45000000.0,9.0
90000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.31532023940565,Terraced Duplex,22500000.0,15.0
170000000.0,4.0,5.0,6.0,4.0,Lagos,Lekki,18.951309000896888,Detached Duplex,42500000.0,19.0
280000000.0,5.0,6.0,7.0,4.0,Lagos,Lekki,19.450300164704952,Detached Duplex,56000000.0,22.0
140000000.0,4.0,5.0,6.0,4.0,Lagos,Lekki,18.757152987716434,Detached Duplex,35000000.0,19.0
85000000.0,3.0,3.0,4.0,3.0,Lagos,Lekki,18.258161826219297,Terraced Duplex,28333333.333333332,13.0
55000000.0,1.0,1.0,2.0,1.0,Lagos,Lekki,17.822843761378564,standard house,55000000.0,5.0
110000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.5159909328476,standard house,27500000.0,15.0
170000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.951309000896888,standard house,42500000.0,16.0
115000000.0,4.0,5.0,5.0,2.0,Lagos,Lekki,18.560442695023177,Detached Duplex,28750000.0,16.0
280000000.0,3.0,3.0,4.0,3.0,Lagos,Lekki,19.450300164704952,Block of Flats,93333333.33333333,13.0
85000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.258161826219297,Apartment Flat,42500000.0,9.0
360000000.0,5.0,5.0,6.0,10.0,Lagos,Lekki,19.701614592192207,Detached Duplex,72000000.0,26.0
140000000.0,1.0,1.0,2.0,1.0,Lagos,Lekki,18.757152987716434,standard house,140000000.0,5.0
80000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.197537205138154,Terraced Duplex,20000000.0,15.0
110000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.5159909328476,Detached Duplex,27500000.0,15.0
170000000.0,4.0,4.0,6.0,2.0,Lagos,Lekki,18.951309000896888,Terraced Duplex,42500000.0,16.0
350000000.0,5.0,5.0,5.0,6.0,Lagos,Lekki,19.673443715304877,Detached Duplex,70000000.0,21.0
250000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.33697147982652,Detached Duplex,50000000.0,20.0
100000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.420680753952364,Detached Duplex,25000000.0,16.0
200000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.11382792951231,Detached Duplex,50000000.0,16.0
110000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.5159909328476,Terraced Duplex,27500000.0,15.0
90000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.31532023940565,Apartment Flat,45000000.0,9.0
360000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.701614592192207,Detached Duplex,72000000.0,20.0
60000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,17.909855136853043,Terraced Duplex,15000000.0,15.0
200000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.11382792951231,Apartment Flat,100000000.0,9.0
100000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.420680753952364,Apartment Flat,50000000.0,9.0
90000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.31532023940565,Terraced Duplex,22500000.0,16.0
260000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,19.376192192825954,Block of Flats,130000000.0,10.0
390000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,19.0
90000000.0,2.0,2.0,2.0,2.0,Lagos,Lekki,18.31532023940565,Apartment Flat,45000000.0,8.0
150000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,18.826145858727198,Block of Flats,75000000.0,10.0
350000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.673443715304877,Detached Duplex,87500000.0,16.0
185000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.035866388448003,Detached Duplex,46250000.0,16.0
120000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.603002309079653,Detached Duplex,30000000.0,15.0
245000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.316768772590635,Terraced Duplex,61250000.0,16.0
380000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.755681813316283,Detached Duplex,76000000.0,19.0
230000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.253589871235295,Block of Flats,115000000.0,9.0
220000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.20913810886209,Detached Duplex,55000000.0,17.0
250000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.33697147982652,Detached Duplex,62500000.0,17.0
130000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.683045016112164,Detached Duplex,32500000.0,16.0
285000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.467999741741696,Detached Duplex,57000000.0,19.0
70000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.064005814299346,Apartment Flat,35000000.0,9.0
100000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.420680753952364,Block of Flats,50000000.0,9.0
390000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,20.0
320000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.583831556883045,Detached Duplex,80000000.0,16.0
185000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,19.035866388448003,Apartment Flat,61666666.666666664,12.0
370000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.729013566305248,Detached Duplex,74000000.0,20.0
230000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,19.253589871235295,Apartment Flat,76666666.66666667,12.0
250000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.33697147982652,Detached Duplex,50000000.0,19.0
150000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.826145858727198,Apartment Flat,75000000.0,9.0
120000000.0,4.0,4.0,6.0,4.0,Lagos,Lekki,18.603002309079653,Detached Duplex,30000000.0,18.0
300000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.519293035953808,Detached Duplex,75000000.0,16.0
390000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,20.0
85000000.0,2.0,2.0,3.0,4.0,Lagos,Lekki,18.258161826219297,Block of Flats,42500000.0,11.0
390000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,20.0
300000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.519293035953808,Terraced Duplex,75000000.0,16.0
250000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.33697147982652,standard house,62500000.0,17.0
175000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,18.980296537602072,Block of Flats,87500000.0,10.0
350000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.673443715304877,Detached Duplex,70000000.0,19.0
280000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.450300164704952,Terraced Duplex,70000000.0,16.0
270000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.413932520666354,Apartment Flat,135000000.0,9.0
220000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.20913810886209,Apartment Flat,110000000.0,9.0
350000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.673443715304877,Detached Duplex,70000000.0,19.0
200000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.11382792951231,Terraced Duplex,50000000.0,15.0
300000000.0,5.0,5.0,7.0,2.0,Lagos,Lekki,19.519293035953808,Detached Duplex,60000000.0,19.0
55000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,17.822843761378564,Block of Flats,27500000.0,10.0
100000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.420680753952364,Apartment Flat,50000000.0,9.0
230000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.253589871235295,Detached Duplex,57500000.0,17.0
120000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.603002309079653,Detached Duplex,30000000.0,16.0
160000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.8906843794481,Detached Duplex,40000000.0,16.0
370000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.729013566305248,Detached Duplex,74000000.0,20.0
250000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.33697147982652,Detached Duplex,50000000.0,19.0
120000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,18.603002309079653,Apartment Flat,40000000.0,12.0
230000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.253589871235295,Detached Duplex,46000000.0,20.0
350000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.673443715304877,Detached Duplex,70000000.0,19.0
350000000.0,6.0,5.0,7.0,8.0,Lagos,Lekki,19.673443715304877,Detached Duplex,58333333.333333336,26.0
350000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.673443715304877,standard house,87500000.0,15.0
220000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.20913810886209,Apartment Flat,110000000.0,9.0
210000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.162618093443648,Detached Duplex,42000000.0,20.0
115000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.560442695023177,Apartment Flat,57500000.0,9.0
330000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.6146032154551,Detached Duplex,66000000.0,20.0
140000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,18.757152987716434,Apartment Flat,70000000.0,10.0
100000000.0,2.0,3.0,3.0,2.0,Lagos,Lekki,18.420680753952364,Apartment Flat,50000000.0,10.0
130000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.683045016112164,Apartment Flat,65000000.0,9.0
160000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.8906843794481,Terraced Duplex,40000000.0,16.0
280000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.450300164704952,Detached Duplex,70000000.0,16.0
43000000.0,3.0,3.0,4.0,3.0,Lagos,Lekki,17.57671069691365,standard house,14333333.333333334,13.0
200000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.11382792951231,Terraced Duplex,50000000.0,15.0
165000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,18.92145603792546,Apartment Flat,55000000.0,12.0
110000000.0,3.0,3.0,4.0,1.0,Lagos,Lekki,18.5159909328476,standard house,36666666.666666664,11.0
350000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.673443715304877,standard house,87500000.0,16.0
150000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.826145858727198,Detached Duplex,37500000.0,16.0
68000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,18.035018277846262,Apartment Flat,22666666.666666668,12.0
120000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.603002309079653,Terraced Duplex,30000000.0,15.0
75000000.0,1.0,1.0,2.0,2.0,Lagos,Lekki,18.132998684833918,standard house,75000000.0,6.0
65000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,17.989897843244528,Apartment Flat,32500000.0,9.0
75000000.0,3.0,3.0,4.0,3.0,Lagos,Lekki,18.132998684833918,Apartment Flat,25000000.0,13.0
90000000.0,3.0,4.0,4.0,2.0,Lagos,Lekki,18.31532023940565,Terraced Duplex,30000000.0,13.0
75000000.0,2.0,2.0,3.0,3.0,Lagos,Lekki,18.132998684833918,Apartment Flat,37500000.0,10.0
380000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.755681813316283,Detached Duplex,95000000.0,17.0
300000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.519293035953808,Detached Duplex,75000000.0,16.0
350000000.0,4.0,5.0,5.0,3.0,Lagos,Lekki,19.673443715304877,Detached Duplex,87500000.0,17.0
85000000.0,2.0,2.0,2.0,2.0,Lagos,Lekki,18.258161826219297,Apartment Flat,42500000.0,8.0
207000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.14822935606056,Apartment Flat,103500000.0,9.0
140000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.757152987716434,Apartment Flat,70000000.0,9.0
125000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.643824303266577,Terraced Duplex,31250000.0,17.0
130000000.0,4.0,4.0,4.0,5.0,Lagos,Lekki,18.683045016112164,Detached Duplex,32500000.0,17.0
230000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.253589871235295,Detached Duplex,46000000.0,20.0
110000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.5159909328476,Block of Flats,55000000.0,9.0
90000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.31532023940565,Terraced Duplex,22500000.0,15.0
250000000.0,5.0,5.0,6.0,5.0,Lagos,Lekki,19.33697147982652,Detached Duplex,50000000.0,21.0
180000000.0,4.0,4.0,5.0,6.0,Lagos,Lekki,19.00846741441004,Detached Duplex,45000000.0,19.0
200000000.0,5.0,5.0,6.0,5.0,Lagos,Lekki,19.11382792951231,Detached Duplex,40000000.0,21.0
80000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.197537205138154,Terraced Duplex,20000000.0,16.0
95000000.0,4.0,4.0,4.0,4.0,Lagos,Lekki,18.36938746009113,Terraced Duplex,23750000.0,16.0
150000000.0,4.0,4.0,4.0,4.0,Lagos,Lekki,18.826145858727198,Detached Duplex,37500000.0,16.0
155000000.0,4.0,4.0,4.0,4.0,Lagos,Lekki,18.858935681335133,Terraced Duplex,38750000.0,16.0
77000000.0,3.0,3.0,3.0,2.0,Lagos,Lekki,18.15931599280497,Terraced Duplex,25666666.666666668,11.0
250000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.33697147982652,Terraced Duplex,50000000.0,19.0
250000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.33697147982652,Terraced Duplex,62500000.0,16.0
350000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.673443715304877,Detached Duplex,70000000.0,20.0
80000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,18.197537205138154,Apartment Flat,26666666.666666668,12.0
220000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.20913810886209,Apartment Flat,110000000.0,9.0
325000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.599335743370936,Detached Duplex,65000000.0,20.0
250000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.33697147982652,standard house,62500000.0,17.0
220000000.0,3.0,3.0,4.0,10.0,Lagos,Lekki,19.20913810886209,Apartment Flat,73333333.33333333,20.0
210000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.162618093443648,Detached Duplex,52500000.0,17.0
48000000.0,2.0,2.0,3.0,4.0,Lagos,Lekki,17.6867115897055,Apartment Flat,24000000.0,11.0
85000000.0,4.0,4.0,4.0,2.0,Lagos,Lekki,18.258161826219297,Terraced Duplex,21250000.0,14.0
140000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.757152987716434,Detached Duplex,35000000.0,16.0
380000000.0,5.0,5.0,6.0,8.0,Lagos,Lekki,19.755681813316283,Detached Duplex,76000000.0,24.0
170000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.951309000896888,Terraced Duplex,42500000.0,15.0
175000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.980296537602072,Apartment Flat,87500000.0,9.0
300000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.519293035953808,Apartment Flat,75000000.0,15.0
298000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.512604047825384,Apartment Flat,74500000.0,15.0
250000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.33697147982652,Terraced Duplex,62500000.0,16.0
125000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,18.643824303266577,Terraced Duplex,25000000.0,19.0
150000000.0,2.0,2.0,2.0,2.0,Lagos,Lekki,18.826145858727198,Apartment Flat,75000000.0,8.0
300000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,19.519293035953808,Apartment Flat,150000000.0,9.0
135000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.72078534381011,Apartment Flat,67500000.0,9.0
85000000.0,4.0,4.0,4.0,4.0,Lagos,Lekki,18.258161826219297,Terraced Duplex,21250000.0,16.0
80000000.0,4.0,4.0,4.0,4.0,Lagos,Lekki,18.197537205138154,Terraced Duplex,20000000.0,16.0
135000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.72078534381011,Detached Duplex,33750000.0,17.0
150000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.826145858727198,Apartment Flat,75000000.0,9.0
130000000.0,4.0,5.0,5.0,3.0,Lagos,Lekki,18.683045016112164,Terraced Duplex,32500000.0,17.0
170000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.951309000896888,Block of Flats,85000000.0,9.0
150000000.0,3.0,4.0,4.0,2.0,Lagos,Lekki,18.826145858727198,Apartment Flat,50000000.0,13.0
70000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.064005814299346,Block of Flats,35000000.0,9.0
100000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.420680753952364,Block of Flats,50000000.0,9.0
75000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.132998684833918,Block of Flats,37500000.0,9.0
110000000.0,2.0,2.0,2.0,2.0,Lagos,Lekki,18.5159909328476,Block of Flats,55000000.0,8.0
140000000.0,4.0,4.0,4.0,2.0,Lagos,Lekki,18.757152987716434,Detached Duplex,35000000.0,14.0
280000000.0,5.0,6.0,7.0,6.0,Lagos,Lekki,19.450300164704952,Detached Duplex,56000000.0,24.0
78000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.17221939747438,Terraced Duplex,19500000.0,16.0
190000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.06253463538792,Detached Duplex,38000000.0,19.0
380000000.0,6.0,6.0,7.0,4.0,Lagos,Lekki,19.755681813316283,Detached Duplex,63333333.333333336,23.0
220000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,19.20913810886209,Detached Duplex,55000000.0,17.0
120000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.603002309079653,Detached Duplex,30000000.0,17.0
210000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.162618093443648,Detached Duplex,52500000.0,16.0
300000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.519293035953808,Detached Duplex,60000000.0,20.0
250000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.33697147982652,Detached Duplex,62500000.0,16.0
160000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.8906843794481,Detached Duplex,40000000.0,16.0
75000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.132998684833918,standard house,37500000.0,9.0
390000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,20.0
200000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.11382792951231,Detached Duplex,50000000.0,16.0
90000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.31532023940565,Terraced Duplex,45000000.0,9.0
170000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.951309000896888,Detached Duplex,42500000.0,17.0
380000000.0,5.0,5.0,6.0,8.0,Lagos,Lekki,19.755681813316283,Detached Duplex,76000000.0,24.0
160000000.0,4.0,4.0,5.0,5.0,Lagos,Lekki,18.8906843794481,Detached Duplex,40000000.0,18.0
280000000.0,3.0,3.0,4.0,4.0,Lagos,Lekki,19.450300164704952,Apartment Flat,93333333.33333333,14.0
95000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.36938746009113,Terraced Duplex,23750000.0,16.0
180000000.0,5.0,5.0,6.0,4.0,Lagos,Lekki,19.00846741441004,Detached Duplex,36000000.0,20.0
85000000.0,4.0,4.0,5.0,4.0,Lagos,Lekki,18.258161826219297,Detached Duplex,21250000.0,17.0
135000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,18.72078534381011,Terraced Duplex,33750000.0,16.0
158000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,18.878105597320356,Detached Duplex,31600000.0,19.0
78000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.17221939747438,Apartment Flat,39000000.0,9.0
72000000.0,3.0,3.0,4.0,2.0,Lagos,Lekki,18.09217669086922,Terraced Duplex,24000000.0,12.0
390000000.0,4.0,4.0,5.0,3.0,Lagos,Lekki,19.781657299652068,Detached Duplex,97500000.0,16.0
260000000.0,2.0,3.0,3.0,4.0,Lagos,Lekki,19.376192192825954,Block of Flats,130000000.0,12.0
350000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,19.673443715304877,Terraced Duplex,87500000.0,15.0
380000000.0,5.0,5.0,6.0,3.0,Lagos,Lekki,19.755681813316283,Terraced Duplex,76000000.0,19.0
390000000.0,5.0,5.0,6.0,8.0,Lagos,Lekki,19.781657299652068,Detached Duplex,78000000.0,24.0
140000000.0,4.0,4.0,5.0,2.0,Lagos,Lekki,18.757152987716434,Terraced Duplex,35000000.0,15.0
130000000.0,2.0,2.0,3.0,2.0,Lagos,Lekki,18.683045016112164,Apartment Flat,65000000.0,9.0
380000000.0,5.0,5.0,6.0,8.0,Lagos,Lekki,19.755681813316283,Detached Duplex,76000000.0,24.0
220000000.0,2.0,3.0,3.0,2.0,Lagos,Lekki,19.20913810886209,Block of Flats,110000000.0,10.0
330000000.0,4.0,4.0,4.0,2.0,Lagos,Lekki,19.6146032154551,Detached Duplex,82500000.0,14.0
